pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
Takagi et al. - 2023 - Universal Sampling Lower Bounds for Quantum Error Mitigation.pdf,Takagi et al. (2023),yes,yes,strong,infeasible,1,"dware is to characterize becomes too large, then such quantum error mitigation how well noise effects could be circumvented. This is protocol becomes infeasible under a realistic time con- especiallysoforNISQdevices,astoday’squantumdevices straint. Various prominent quantum error mitigation meth- generally ca"
Takagi et al. - 2023 - Universal Sampling Lower Bounds for Quantum Error Mitigation.pdf,Takagi et al. (2023),yes,yes,weak,limitation-mention,5,"east γ that andbias—eachofwhichhasitsownoperationalrelevance. follow L layers of unitaries, and achieves (1) with some Our bounds provide fundamental limitations that uni- δ≥0 and 0≤ε≤1=2. Then, if there exist at least two versally apply to general mitigation protocols, clarifying statesρ;σ∈SsuchthatD Oðρ;σÞ≥"
Takagi et al. - 2023 - Universal Sampling Lower Bounds for Quantum Error Mitigation.pdf,Takagi et al. (2023),yes,yes,weak,limitation-mention,6,"A 51, 992 (1995). 052608 (2022). [10] D. Aharonov, M. Ben-Or, R. Impagliazzo, and N. Nisan, [30] E.Fontana,I.Rungger,R.Duncan,andC.Cîrstoiu,Spectral Limitations of noisy reversible computation, arXiv:quant- analysis for noise diagnostics and filter-based digital error ph/9611028. [11] G.M. Palma, K.-a. Suomi"
Takagi et al. - 2023 - Universal Sampling Lower Bounds for Quantum Error Mitigation.pdf,Takagi et al. (2023),yes,yes,weak,limitation-mention,6,"036 (2021). tions, Nat. Commun. 8, 15043 (2017). [17] N. Yoshioka, H. Hakoshima, Y. Matsuzaki, Y. Tokunaga, [37] B. Regula and R. Takagi, Fundamental limitations on Y. Suzuki, and S. Endo, Generalized quantum subspace distillation of quantum channel resources, Nat. Commun. expansion, Phys. Rev. Lett. 129, 020"
Takagi et al. - 2023 - Universal Sampling Lower Bounds for Quantum Error Mitigation.pdf,Takagi et al. (2023),yes,yes,weak,limitation-mention,7,"un. 12, 6961 Theory 67, 6627 (2021). (2021). [61] A. Gilchrist, N.K. Langford, and M.A. Nielsen, Distance [42] D. Stilck França and R. García-Patrón, Limitations of measures to compare real and ideal quantum processes, optimization algorithms on noisy quantum devices, Nat. Phys. Rev. A 71, 062310 (2005). Phys"
Takagi et al. - 2023 - Universal Sampling Lower Bounds for Quantum Error Mitigation.pdf,Takagi et al. (2023),yes,yes,weak,limitation-mention,7,"i,andK.Saito,Uncertaintyrelations [43] G. De Palma, M. Marvian, C. Rouze´, and D.S. França, in implementation of unitary operations, Phys. Rev. Lett. Limitations of variational quantum algorithms: A quantum 121, 110403 (2018). optimaltransportapproach,PRXQuantum4,010309(2023). [63] R. Katsube, M. Hotta, and K"
Takagi et al. - 2023 - Universal Sampling Lower Bounds for Quantum Error Mitigation.pdf,Takagi et al. (2023),yes,yes,weak,challenge-mention,1,"recent technological developments information of interest. While this avoids the engineering have started to realize controllable small-scale quantum challenge in error correction, it comes at the price of devices,acentralprobleminquantuminformationscience samplingcost—computationaloverheadinhavingtosam- ha"
Takagi et al. - 2023 - Universal Sampling Lower Bounds for Quantum Error Mitigation.pdf,Takagi et al. (2023),yes,yes,weak,tradeoff-mention,5,"tesρ;σ∈SsuchthatD Oðρ;σÞ≥2δ,therequiredsample the underlying principle that regulates error-mitigation number N is lower bounded as performance. As a trade-off, they may not give tight estimates for a given specific error-mitigation strategy, ð1−2εÞ 2 analogously to many other converse bounds established N ≥"
Tindall et al. - 2024 - Efficient Tensor Network Simulation of IBM’s Eagle Kicked Ising Experiment.pdf,Tindall et al.,partial,partial,weak,limitation-mention,11,"unonaMacbookM1pro.Thetensornetwork than the more general tensor network-based approaches. diagrams in this paper were produced using the publicly The limitations of methods based on 1D ansatzes for this available package GraphTikz.jl [45], a general-purpose problem,likeMPSandMPO,isespeciallyclearwhencon- Juli"
Tindall et al. - 2024 - Efficient Tensor Network Simulation of IBM’s Eagle Kicked Ising Experiment.pdf,Tindall et al.,partial,partial,weak,drawback-mention,11,"uting cluster. Timings and memory h 5π/16—mapping the system to a 1D ansatz sueff rs from usage quoted for Fig. 3, however, are based on the same the drawback of requiring much larger bond dimensions codebeingrunonaMacbookM1pro.Thetensornetwork than the more general tensor network-based approaches. diagrams"
Tran et al. - 2023 - Locality and Error Mitigation of Quantum Circuits.pdf,Tran et al.,partial,partial,weak,challenge-mention,1,"ng notmakeanylocalityassumptionaboutthenoisemodel. overhead is the primary bottleneck of PEC, the main So,forexample,qubitsthatarenotconnectedbyU can challengeinZNEistoconstrainthebiasthatremainsaf- i still have correlated Pauli noise. ter applying the Richardson extrapolation [3]. Here, we We note that, si"
Tran et al. - 2023 - Locality and Error Mitigation of Quantum Circuits.pdf,Tran et al.,partial,partial,weak,challenge-mention,6,"ponential Error Suppression for Near- Clure,A.W.Cross,K.Temme,P.D.Nation,M.Steffen, Term Quantum Devices, Phys. Rev. X 11, 031057 and J. M. Gambetta, Challenges and Opportunities of (2021). Near-Term Quantum Computing Systems, Proc. IEEE [18] M. Cerezo, K. Sharma, A. Arrasmith, and P. J. Coles, 108, 1338 (2"
Urbanek et al. - 2021 - Mitigating Depolarizing Noise on Quantum Computers with Noise-Estimation Circuits.pdf,Urbanek et al.,partial,yes,strong,worse-than,3,"Q19, and Q20 with have found that this approach is very sensitive to noise 8192 shots for each circuit. The circuit is shown in Fig. 2. and leads to worse results than the mitigation with es- It contains 14 CNOT gates per time step. The longest timation circuits. Fitting an exponential function may circuit for"
Urbanek et al. - 2021 - Mitigating Depolarizing Noise on Quantum Computers with Noise-Estimation Circuits.pdf,Urbanek et al.,partial,yes,weak,worse-mention,3,"Q19, and Q20 with have found that this approach is very sensitive to noise 8192 shots for each circuit. The circuit is shown in Fig. 2. and leads to worse results than the mitigation with es- It contains 14 CNOT gates per time step. The longest timation circuits. Fitting an exponential function may circ"
Venere et al. - 2024 - Characterizing the Effects of Zero-Noise Extrapolation on a QAOA Workflow.pdf,Venere et al.,partial,partial,weak,worse-mention,2,"hehigherthenumberoflocal minima.Anoisyexplorationmaylettheoptimizergetstuckon a localminimum moreeasily thanin a noiselessenvironment, thus providing worse solutions [8]. For what concerns the number of function evaluations n , fi weuseitasanestimateoftheamountofcomputationrequired by the optimizer in or"
Wahl et al. - 2023 - Zero Noise Extrapolation on Logical Qubits by Scaling the Error Correction Code Distance.pdf,Wahl et al.,partial,partial,weak,limitation-mention,1,"raint of a fixed number of techniques [17], [21]), sampling overhead remains a practical executions of the quantum device, DS-ZNE outperforms unitary limitation for some techniques, particularly for PEC. foldingbyupto92%intermsofthepost-ZNElogicalerrorrate. One way of viewing the overheads of QEC and QEM in a"
Wahl et al. - 2023 - Zero Noise Extrapolation on Logical Qubits by Scaling the Error Correction Code Distance.pdf,Wahl et al.,partial,partial,weak,challenge-mention,6,"lower d i,0 because there is greater room for improvement, operation in the fault-tolerant regime, p was chosen such that which is representative of challenging applications for QEC p < p th , p = 0.006 and p = 0.004 in the first and second withlimitednumbersofphysicalqubits.Athigherd i,0 thereis parts of"
Wahl et al. - 2023 - Zero Noise Extrapolation on Logical Qubits by Scaling the Error Correction Code Distance.pdf,Wahl et al.,partial,partial,weak,challenge-mention,8,"(b)). The ideal,noiselessexpectationvalueis1.Thehorizontalaxisd ated Research for Quantum Computing Program; and in part i,0 by the NSF Quantum Leap Challenge Institute for Hybrid isthehighestdistancethatweassumetobeavailableinagiven Quantum Architectures and Networks (NSF Award 2016136) quantum processor."
Wang et al. - 2021 - Noise-induced barren plateaus in variational quantum algorithms.pdf,Wang et al.,yes,partial,weak,limitation-mention,1,"ath to quantum advantage on Noisy Intermediate-Scale Quantum (NISQ) computers. A natural question is whether noise on NISQ devices places fundamental limitations on VQA performance. We rigorously prove a serious limitation for noisy VQAs, in that the noise causes the training landscape to have a barrenplateau"
Wang et al. - 2021 - Noise-induced barren plateaus in variational quantum algorithms.pdf,Wang et al.,yes,partial,weak,limitation-mention,1,"NISQ) computers. A natural question is whether noise on NISQ devices places fundamental limitations on VQA performance. We rigorously prove a serious limitation for noisy VQAs, in that the noise causes the training landscape to have a barrenplateau(i.e., vanishinggradient).Specifically,forthelocalPaulinoiseco"
Weaving et al. - 2023 - Benchmarking noisy intermediate scale quantum error mitigation strategies for ground state preparati.pdf,Weaving et al.,yes,partial,weak,limitation-mention,16,"Y. Quek, D. S. França, S. Khatri, J. J. Meyer, and J. Eisert, forshort-depthquantumcircuits,Phys.Rev.Lett.119,180509 Exponentially tighter bounds on limitations of quantum error (2017). mitigation,arXiv:2210.11505. [7] S. Endo, S. C. Benjamin, and Y. Li, Practical quantum error [27] A.Peruzzo,J.McClean,P.Sha"
Weaving et al. - 2023 - Benchmarking noisy intermediate scale quantum error mitigation strategies for ground state preparati.pdf,Weaving et al.,yes,partial,weak,failure-mention,11,"luding ibm_hanoi and ibm_geneva, due to these systems withd theancillaqubit),wemaynotentanglequbitsaandbsince performing suboptimally (resulting in a failure of ZNE in itwouldresultinaclosedloopofthreeCNOToperationsthatisnot Fig. 7). When bias(E QEM ) is near zero, the error suppression expressibleontheava"
Weaving et al. - 2023 - Benchmarking noisy intermediate scale quantum error mitigation strategies for ground state preparati.pdf,Weaving et al.,yes,partial,weak,failure-mention,13,"or the best three QEM strategies identified through our benchmark. The mean energy of each distribution corresponds with the estimator bias. Note the failure of ZNE on ibm_hanoi and ibm_geneva, which is explained in Sec. IVD andillustratesthesensitivityofthistechniquetoerroneousfluctuationsinthenoiseamplif"
Weaving et al. - 2023 - Benchmarking noisy intermediate scale quantum error mitigation strategies for ground state preparati.pdf,Weaving et al.,yes,partial,weak,challenge-mention,3,"ntity term leaves a target energyof−2.066Ha;withrespecttochemicalprecision,this incur expensive SWAP operations that rapidly consume the represents a challenging 0.077% error ratio that we aim to remainingfidelity,indicatedbythedramaticjumpinthenum- captureviaQEM. ber of CNOT gates from 22-qubit onwards. We"
Weidinger et al. - 2023 - Error Mitigation for Quantum Approximate Optimization.pdf,Weidinger et al.,partial,partial,weak,limitation-mention,1,"nslike mization problems [1–5]. The main obstacles to observ- error extrapolation with symmetry verification [30, 32] ing a quantum advantage are the limitations of the cur- and quasi-probability method [32]. rent noisy intermediate-scale quantum (NISQ) devices, In this work we propose a novel error mitigatio"
